Structure [idcode]	pKa	temp	method	type	group	basicOrAcidic	Row-ID	Neighbor Similarity OrgFunctions 96%	Neighbor Count	Neighbor	Neighbor Analysis X	Neighbor Analysis Y	t-SNE X	t-SNE Y	t-SNE Z	InChIKey	Total Molweight	Molweight	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Total Surface Area	Relative PSA	Polar Surface Area	Druglikeness	LE from pKa	LLE from pKa	LELP from pKa	Mutagenic	Tumorigenic	Reproductive Effective	Irritant	Nasty Functions	Shape Index	Molecular Flexibility	Molecular Complexity	Fragments	Non-H Atoms	Non-C/H Atoms	Metal-Atoms	Electronegative Atoms	Stereo Centers	Rotatable Bonds	Rings Closures	Small Rings	Aromatic Rings	Aromatic Atoms	sp3-Atoms	Symmetric atoms	Amides	Amines	Alkyl-Amines	Aromatic Amines	Aromatic Nitrogens	Basic Nitrogens	Acidic Oxygens	Stereo Configuration	Gini Selectivity Score	
fjmQ@BIJAJUSdTTTRrTTTZSAYK@QEUT@@@@@	5.65	25	potentiometric	a1/apparent		acidic	6475	0.98434; 0.98434; 0.9615; 0.9615; 0.9615	5	6773; 4880; 4882; 4883; 6234	-0.33278075	-0.3310447	10.260561751208098	-22.592872595043104	5.935107737644188	YKYJBDIKHPUFCG-UHFFFAOYSA-P	286.417	286.417	286.204513	-0.5137	-2.434	3	3	264.61	0.18246	29.11	-2.548	0.53882	8.7617	-0.95338	low	none	none	none		0.47619	0.44934	0.71675	1	21	3	0	3	0	5	2	2	2	12	9	9	0	2	2	0	0	2	0		0.94716	
fjmQQ@IZxIwh`bBAFQQQJQJiQFILUdlDBqTuMB@@	3.62	25	mean from 2	a1/apparent		acidic	6477	1	1	6478	-0.2903609	0.14715777	1.6397043256280326	-23.359872934479217	-4.093008008695122	ZZUFCTLCJUWOSV-UHFFFAOYSA-N	330.747	330.747	330.007720	0.7685	-3.329	7	3	224.55	0.42556	131.01	3.1537	0.55145	7.6728	1.3936	none	none	none	none		0.52381	0.53623	0.80188	1	21	9	0	9	0	5	2	2	2	11	3	1	1	1	0	1	0	0	1		0.94529	
fjmQQDIZxIwh`bBAGnrJJIRIUJHqIble``VJfihP@@	10.46	25	potentiometric	a2/apparent		acidic	6478	1	1	6477	-0.31118277	0.1578827	1.6396727847047923	-23.38235183137855	-4.097945425061012	ZZUFCTLCJUWOSV-UHFFFAOYSA-M	329.739	329.739	328.999895	-1.3075	-3.329	7	2	225.73	0.42857	133.84	4.5413	0.52135	9.288	-2.5079	none	none	none	none		0.52381	0.53623	0.80188	1	21	9	0	9	0	5	2	2	2	11	3	1	1	1	0	1	0	0	1		0.94564	
fjmQ`@B\@INQQQIQQNJIQLeDkSTuPPLP@@	10.5	30	spectrophotometric	a1/apparent		acidic	6479		0		-0.6840254	0.307265	-10.663382156338127	17.290768361946814	-2.207642794896357	YZTLNVMMPVUHSC-UHFFFAOYSA-N	286.330	286.330	286.131743	3.6468	-3.336	5	1	222.15	0.2795	75.6	0.68455	0.52124	4.332	6.9964	none	none	none	none		0.52381	0.30627	0.74264	1	21	5	0	5	0	3	2	2	1	6	6	4	0	0	0	0	0	0	0		0.95797	
fjmQaDKYIhpHaTQf\bbbRbreTRVXINXHHjZjjH@@	6.02	25	potentiometric	a1/apparent	OH	acidic	6480	0.96519; 0.96519; 0.96519; 0.98727; 0.96519	5	6826; 6825; 6484; 5963; 6481	-0.056065068	0.034880113	-22.273542147096723	13.40554606563531	-10.959214664150487	YMBGKAXKRLPYSY-UHFFFAOYSA-O	334.222	334.222	333.077272	0.2861	-3.002	5	3	252.56	0.25812	63	1.977	0.53702	7.9343	0.53276	none	high	high	none		0.52381	0.4668	0.80548	1	21	7	0	7	0	3	2	2	1	6	10	2	1	1	1	0	0	1	0		0.94638	
fjmQb@LQ``P@cIIBhhehldh]NBeZ`X@@b`@@	4.66	25	potentiometric	a/apparent		acidic	6482	0.9771; 0.9771	2	2161; 2162	0.7661428	-0.33870143	-8.973581355838144	-20.11776617445882	-9.807848112021812	LFAXYIHYMGEIHW-UHFFFAOYSA-N	304.369	304.369	304.088163	2.296	-3.385	5	2	223.85	0.30534	97.64	3.7066	0.54428	6.0356	4.2184	none	none	low	none		0.61905	0.47148	0.71675	1	21	6	0	6	0	2	2	2	2	12	3	3	1	1	0	1	0	0	0		0.95309	
fjmQbDM^IIPHctiLsvs{L{NQsA@TuUUQP]P@	7.07	25	potentiometric	a1/apparent	OH	acidic	6484	1; 1; 0.98593; 0.98593; 0.98593; 0.98727; 0.96519	7	6826; 6825; 5249; 5416; 5962; 5963; 6480	-0.020061055	0.023352975	-20.080052784137845	13.21294861439151	-14.934420192720351	GNUARZZEUPYJBU-SNVBAGLBSA-O	313.804	313.804	313.131895	-0.0055001	-2.566	5	3	250.9	0.25982	63	0.86643	0.53246	8.1561	-0.01033	none	none	none	none		0.52381	0.52061	0.78055	1	21	6	0	6	2	5	2	2	1	6	11	0	1	1	1	0	0	1	0	unknown chirality	0.94718	
fjmX@@@Xhrsdee^UuYWQleyk`@f@@@Pm@	7.33	25	spectrophotometric	a1/apparent	N-H	acidic	6486	1	1	6485	-0.1497159	-0.5183516	9.67109429910097	-2.104845213140826	-8.121006157099357	LDBWPTYGGBUCTJ-UHFFFAOYSA-N	274.286	274.286	274.096694	4.32	-4.903	6	1	233.89	0.31258	96.69	-9.886	0.53143	3.8149	8.129	high	high	high	low	azo; 1,1-dinitrile	0.71429	0.40561	0.58491	1	21	6	0	6	0	4	2	2	2	12	0	6	0	0	0	0	0	0	0		0.94621	
fjmY`FBJMzIPHDjSSF\bfbRbfbVLR]{IVjiiijViFBID@@	2.25	25	potentiometric	a1/apparent		acidic	6490	1; 0.971; 1	3	6487; 6488; 6489	-0.76445526	0.31700757	-22.824746096523175	-2.1657603887385415	14.548018421329063	SGCGMORCWLEJNZ-UWVGGRQHSA-Q	295.322	295.322	295.151864	-2.755	-0.499	9	7	201.3	0.46249	153.9	-9.3865	0.56494	11.403	-4.8766	none	none	none	none		0.57143	0.51746	0.71389	1	21	9	0	9	2	7	2	2	2	10	6	0	1	1	1	0	4	3	1	racemate	0.94634	
fjm`PBH@PplIQrS\ss|kJJPXmA@U@AT@@@	7.98	25	spectrophotometric	a1/apparent		acidic	6491	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	6626; 6625; 6624; 6623; 5422; 5423; 5424; 5425; 5426; 5427; 6492	-0.49903113	-0.57276195	20.32429459585572	-4.434370334077741	-16.606492967418855	CBGRLUKJDPBHGE-UHFFFAOYSA-N	287.314	287.314	287.115759	2.8942	-4.227	5	2	219.93	0.25745	86.28	-7.3963	0.52902	5.2038	5.4708	none	none	none	low	aromatic nitro	0.52381	0.44771	0.75903	1	21	5	0	5	0	3	2	2	2	12	7	3	0	0	0	0	0	0	1		0.94698	
fjm`PFH@PplIQsNR[f^_eYQRCEhHBh@J`@@	11.07	25	spectrophotometric	a2/apparent		acidic	6492	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	6626; 6625; 6624; 6623; 5422; 5423; 5424; 5425; 5426; 5427; 6491	-0.48401955	-0.6120945	20.329065598191036	-4.435340407912473	-16.609923615457884	CBGRLUKJDPBHGE-UHFFFAOYSA-M	286.306	286.306	286.107934	1.3162	-4.227	5	1	221.11	0.26141	89.11	-7.2708	0.51974	6.6397	2.5324	none	none	none	none	aromatic nitro	0.52381	0.44771	0.75903	1	21	5	0	5	0	3	2	2	2	12	7	3	0	0	0	0	0	0	1		0.9471	
fjm`Q@LPPgH@`HQddaTRRbrRtbk^bmPP@ABp@@@	10.25	25	spectrophotometric	a1/apparent	N-H	acidic	6493		0		-0.81591994	-0.39016977	-8.968873380056419	-20.001586040196532	-9.584180760064505	ZJMQRYLUQCCIHD-UHFFFAOYSA-N	325.408	325.408	325.044249	1.2051	-2.909	5	1	227.66	0.30141	97.07	2.4198	0.52192	6.7842	2.309	none	none	none	none		0.61905	0.57687	0.67019	1	21	7	0	7	0	4	2	2	2	12	4	6	1	0	0	0	0	0	0		0.96294	
fjm`R@LPPJP@cIIBhheedidmVrUZ`XHh@@@@	4.21	25	potentiometric	a1/apparent	NH	acidic	6494		0		0.840401	-0.52904457	-9.888211090304168	-20.737455861915553	-5.174805317399534	VVJROXSMRPGOPI-UHFFFAOYSA-N	305.353	305.353	305.072179	2.8069	-3.433	5	1	226.83	0.27809	80.85	-19.442	0.54717	5.5688	5.1299	none	none	none	none		0.66667	0.52282	0.655	1	21	6	0	6	0	4	2	2	2	12	4	5	1	0	0	0	0	0	0		0.96826	
fjmap@B`PSdmVR[efu{WQJbejjjj@BxibbeCJATJh@@	3.22	22	potentiometric	a/apparent		acidic	6498		0		-0.34940964	0.24382292	-18.8480493032809	21.519700643012104	-2.2266092687397783	YTCCDQMEDGAGMH-KSLZLVKMSA-N	295.246	295.246	295.069204	-1.1894	-1.961	8	4	207.12	0.47798	140.24	-4.9132	0.55477	9.6815	-2.1439	none	none	none	none		0.57143	0.33375	0.79548	1	21	8	0	8	5	3	2	2	1	6	11	2	0	0	0	0	0	0	1	racemate	0.95946	
fjmpQ@LAKAB\`BHaFRREQQII[KRZ][ru@@@EK@@@	7.85			a/apparent		acidic	6502		0		0.56580216	0.6665156	-8.66674277163672	-19.74770951446314	-12.742605788368197	GCQZFVAHUZIDRP-UHFFFAOYSA-N	327.384	327.384	327.034747	0.0454	-2.924	7	3	218.68	0.45345	149.11	5.4785	0.52949	8.0597	0.085743	none	none	none	none		0.61905	0.53481	0.68273	1	21	9	0	9	0	3	2	2	2	12	2	6	2	1	0	1	0	0	0		0.96138	
fjmpb`LDKpP@ag`FPcHIdLdTVtfTRRdSqSvZYfhHJb`@@	8.7		potentiometric	a/apparent		acidic	6503	0.98242	1	5788	0.1669858	0.6893103	-10.208892109513714	-22.5375035057041	-1.1248670161502725	ZSWNYIIEGKDWIG-UHFFFAOYSA-N	337.261	337.261	337.026168	1.7187	-4.147	5	2	224.69	0.37866	115.29	-24.219	0.52657	6.3418	3.2639	none	none	none	none		0.47619	0.60895	0.72942	1	21	10	0	10	1	5	2	2	2	11	4	4	0	1	0	1	1	1	0	unknown chirality	0.94991	
fjmqR@LBeAGhi@DYIHUEDdehdmiu`kT@@AET@@@	7.29		spectrophotometric	a1/apparent		acidic	6504	0.95174; 0.98242; 0.95174	3	6668; 6505; 6217	0.171843	-0.20167032	-9.733180091682897	-18.166795977088753	-15.103373697562969	DNLIOTBQSZXSPB-UHFFFAOYSA-N	311.317	311.317	311.057592	0.9821	-3.006	8	2	221.45	0.42935	119.02	-0.2625	0.53159	7.1552	1.8475	none	none	none	high		0.57143	0.51487	0.69862	1	21	9	0	9	0	4	2	2	2	12	6	7	1	0	0	0	2	0	0		0.94776	
fjmqRDLBeAGhi@DX{IIBhhddmDemNlEZ`@@Hj`@@	9.05		spectrophotometric	a2/apparent		acidic	6505	0.94515; 0.94515; 0.98242	3	6670; 6218; 6504	0.15284435	-0.15923537	-9.733797889415197	-18.176085800177628	-15.106690980046888	OQMIJZMKINNETK-UHFFFAOYSA-N	310.309	310.309	310.049767	1.1625	-3.006	8	1	209.99	0.39821	106.99	-1.7402	0.52545	6.8809	2.2124	none	none	none	high		0.57143	0.57769	0.69862	1	21	9	0	9	0	4	2	2	2	12	6	7	1	0	0	0	2	0	0		0.94828	
fjsP@D@BAJULkKjjzqWIFmyNR`@DEUA@A@@@	10.6	18	potentiometric	a/apparent		acidic	6507		0		0.7799653	0.5393242	18.97265608474489	-11.782375028983783	-6.174993838682833	UQVUEULZDJRMJR-UHFFFAOYSA-O	273.358	273.358	273.139173	3.5436	-6.146	2	1	184.3	-0.02599	19.89	-6.593	0.52097	4.4311	6.802	none	none	none	none		0.52381	0.098368	0.88462	1	21	2	0	2	0	0	5	5	4	17	4	0	0	0	0	0	2	0	0		0.96413	
fjsa`@L`x[IEEEDhidhobTdzp_QSf`jBjJjhZhbbeCBEDQH@@	9.85	16		a/apparent		acidic	6513	0.96832; 0.96519; 1; 0.96832; 0.96832; 0.96519	6	6937; 6935; 6514; 5898; 5899; 5901	0.20449759	0.057961684	-12.264621349419645	17.883044184241154	13.98298352287575	BQJCRHHNABKAKU-XKUOQXLYSA-N	285.342	285.342	285.136494	1.2567	-2.547	4	2	192.71	0.20627	52.93	5.0881	0.52305	6.7499	2.4026	none	none	none	none		0.42857	0.15499	1.0297	1	21	4	0	4	5	0	5	5	1	6	13	0	0	1	1	0	0	1	0	racemate	0.9444	
fjuA`D@H\cdfyyVUiiVff`@jjj@Pq@	11.5	25	spectrophotometric	a1/apparent	H	acidic	6515		0		-0.9208414	0.3092329	13.514089496925966	5.4328653874602395	-19.18549040619764	KDOKMHHKUDUTNJ-UHFFFAOYSA-M	289.393	289.393	289.180370	2.8224	-4.147	3	1	236.24	0.1711	60.36	-3.709	0.51866	5.1169	5.4418	none	none	none	none		0.42857	0.56902	0.69969	1	21	3	0	3	0	4	1	1	1	6	11	8	0	0	0	0	0	0	1		0.96055	
fjuPRBJZdjJPABnSvQRJFJJJiJHzmUUSLtmUAEDOP	10.2	25	potentiometric	a3/apparent		acidic	6517	1	1	6518	-0.070970446	-0.6527551	-22.080204307655766	4.531728027937112	17.0033360327783	WPBAGEJVFOKDCS-LLVKDONJSA-L	310.373	310.373	310.098728	-2.8787	-0.93	6	0	241.35	0.39399	136.88	-5.9405	0.52206	10.87	-5.5141	none	none	none	high		0.47619	0.64598	0.82449	1	21	7	0	7	1	7	1	1	1	5	10	1	0	0	0	0	2	1	2	racemate	0.94596	
fjuPrDLZ`bJ\e@DZgIIBhddmLeEEFVhHHjfX@@	2.1	25	potentiometric	a1/apparent		acidic	6519	0.98593; 0.98593; 1; 0.9615; 1; 1	6	5205; 5206; 5908; 5909; 5910; 6520	0.3644476	0.007781263	4.635938068568416	-14.429811089521692	13.019779677156377	WKTCYYKDOFNJHI-UHFFFAOYSA-O	317.341	317.341	317.080733	-1.9623	-0.142	8	4	240.88	0.45629	133.59	-6.3615	0.5669	10.64	-3.4615	none	none	none	none		0.57143	0.71062	0.60279	1	21	9	0	9	0	8	1	1	1	6	8	7	1	1	1	0	0	1	2		0.94406	
fjuPrFLZ`bJ\e@DZeOE{IIBhddmLeEEFVhHHjfX@@	7.82	25	potentiometric	a2/apparent		acidic	6520	0.98593; 0.98593; 1; 0.9615; 1; 1	6	5205; 5206; 5908; 5909; 5910; 6519	0.38514322	0.018549703	4.632354731406656	-14.452616561273489	13.020256170938337	WKTCYYKDOFNJHI-UHFFFAOYSA-M	315.325	315.325	315.065083	-6.1143	-0.142	8	2	243.24	0.46156	139.25	-6.1617	0.5296	14.221	-11.545	none	none	none	none		0.57143	0.73507	0.60279	1	21	9	0	9	0	8	1	1	1	6	8	7	1	1	1	0	0	1	2		0.94532	
fjuQCPLeRBPQHTdFR@iBTajPMHNdOR@YCHiMHiCHXYYeVjjjjjij@@	9.14	25		a1/apparent	NH	acidic	6521		0		-0.3339775	0.7698571	-17.184599656794816	7.687072325293977	13.691422419243105	SDELTKRIHUURAT-UHFFFAOYSA-N	340.092	340.092	340.006971	0.4568	-4.51	3	2	170.04	0.23389	55.12	-73.86	0.52517	7.5823	0.86981	none	high	none	none	hydrazine	0.38095	0.49611	0.91784	1	21	14	0	14	0	1	1	1	0	0	7	9	0	0	0	0	0	0	0		0.97776	
fju`P@D@XjvQQIQESJZKQTxuSUTuMLbUCbHA`	11.2			a/apparent		acidic	6525		0		-0.4326748	-0.83234614	-14.409758031083841	0.7026571290705818	13.274264559954423	ZRYKVDWGQVQRPG-MQBWTGGOSA-N	293.362	293.362	293.162709	1.8288	-2.657	5	2	237.37	0.26827	83.47	0.89582	0.51941	6.122	3.5209	none	none	high	none		0.61905	0.64297	0.67407	1	21	5	0	5	2	7	1	1	0	0	10	3	1	0	0	0	0	0	0	racemate	0.95808	
fju`q@LPPJR\`BHaFRREQQKKRJrZlmPLDURp@@	3.76	25	potentiometric	a1/apparent	NH	acidic	6527		0		0.78124547	-0.5658735	-9.524184803319661	-21.33846175306683	-2.627326063668884	WSZTYAFHGFMQMV-UHFFFAOYSA-N	335.400	335.400	335.049729	1.1931	-2.97	7	1	229.08	0.40012	123.37	-29.828	0.55037	7.2317	2.1678	none	none	none	none		0.57143	0.65795	0.68031	1	21	9	0	9	0	4	1	1	1	6	8	6	1	0	0	0	0	0	0		0.96832	
fj}@P@@DM[HhhihdeEYdfBu{IViB`V@@`@@	2.17		spectrophotometric	a/apparent		acidic	6528		0		0.8327593	0.47534025	-9.150187316980418	10.570795155732675	-11.914248841141754	ZEKRZJZDFMFYOZ-UHFFFAOYSA-N	278.262	278.262	278.057910	1.9334	-4.213	4	1	202.04	0.25846	71.44	0.69924	0.56597	6.7301	3.4161	none	none	none	none	twice activated DB	0.52381	0.40295	0.86659	1	21	4	0	4	0	2	3	3	2	12	1	2	0	0	0	0	0	0	0		0.96202	
fj}A`@@DMdTTTtRRQtRSAZ]dkTaPJP@P@`Z@	4.44		spectrophotometric	a/apparent		acidic	6529	0.95174; 0.95174; 0.95174	3	6690; 5049; 5285	-0.35179532	0.20146926	-9.25904494851444	10.297858502862539	-12.109132230369706	FMAJLTGEJGSZBH-UHFFFAOYSA-N	276.290	276.290	276.078645	3.1528	-4.437	3	1	210.79	0.18587	54.37	0.60254	0.54566	5.1998	5.778	none	none	none	none		0.57143	0.23129	0.83144	1	21	3	0	3	0	2	3	3	2	12	1	2	0	0	0	0	0	0	0		0.94843	
fj}A`@@HtdrmjoRTYITTmR@EUMUD@@	8.12	20	potentiometric	a1/apparent	H of OH	acidic	6530		0		0.87684613	0.0080876425	2.3832182779785667	-20.05012234559246	-14.329192478985908	TZIJCRYUQXPGEI-UHFFFAOYSA-N	284.354	284.354	284.141245	3.3859	-4.239	3	1	218.48	0.16542	46.53	-5.5967	0.52853	4.7045	6.4063	none	none	none	none		0.57143	0.42219	0.8218	1	21	3	0	3	1	1	3	3	1	6	9	1	0	0	0	0	0	0	0	unknown chirality	0.96705	
fj}PPFH^@bqXRcoSdTtTRbRVLRPiZ]dkP@@TUUA@@@	3.0	25	spectrophotometric	a1/apparent	OH	acidic	6539	0.98242; 0.98242; 0.95709	3	5419; 6102; 6538	-0.03975475	-0.08851241	5.45483376858321	-22.526537653101276	11.101721431041511	USGIQJYPTKPHGI-UHFFFAOYSA-O	289.310	289.310	289.118833	0.3837	-2.967	6	2	227.52	0.31254	79.72	-8.9975	0.55678	8.1392	0.68914	none	high	none	none	aromatic nitro	0.52381	0.36983	0.81387	1	21	6	0	6	0	3	3	3	2	10	9	2	0	1	1	0	0	1	1		0.94742	
fj}Q@@DDAdTTTtRRTRrIFVcdmMTE@D@H@@@	7.0		potentiometric	a/apparent		acidic	6541	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	19	7181; 7180; 6903; 6809; 6716; 6713; 6715; 5227; 5317; 5318; 5486; 5538; 5539; 5812; 5875; 6014; 6314; 6315; 6398	0.20379518	-0.49931756	2.225498710580209	-11.675256018925511	3.4815774182580514	CCJMINZNZLZDFY-UHFFFAOYSA-N	278.354	278.354	278.141913	3.7982	-4.131	3	1	226.87	0.13638	38.05	1.2409	0.53274	4.3567	7.1296	none	high	none	none		0.52381	0.3594	0.79818	1	21	3	0	3	0	4	3	3	3	17	4	4	0	0	0	0	2	0	0		0.94539	
fj}Q`DFR@crNrJZJIQYSJEHVcNrUhHJFX@B@@@	12.5		potentiometric	b/apparent		acidic	6543	0.96832; 0.96832; 0.96832; 0.96832; 0.96832	5	2525; 2533; 2534; 5108; 5724	0.58061045	-0.19043218	8.278567344452767	-11.23735581050904	-0.5383148060674637	DVDAQXXWGTVYQZ-UHFFFAOYSA-M	279.274	279.274	279.076968	0.0899	-3.371	5	1	212.37	0.27433	78.18	2.9265	0.51629	7.8132	0.17413	none	none	none	none		0.47619	0.37771	0.84087	1	21	5	0	5	0	3	3	3	3	17	2	2	0	0	0	0	2	1	1		0.94717	
fj}hb@LDhJSl`BLdTrRRrbbRJYrR`ih@JhHHhP@@	7.69	25	spectrophotometric	a2/apparent		acidic	6556		0		0.48651206	-0.8633794	2.6748222958548413	-25.5690391770307	-12.111075588835831	RWJQZRFKTLDFKK-UHFFFAOYSA-N	303.345	303.345	303.078995	1.6552	-4.86	7	1	226.5	0.42102	111.11	0.1275	0.53007	6.4589	3.1226	none	none	none	none		0.61905	0.37386	0.8267	1	21	8	0	8	0	4	3	3	3	15	6	0	0	0	0	0	5	1	0		0.96274	
fj}p`@DJ\@nQQQQIQKQESRlXLTmTEPUBuD@@	12.4		potentiometric	b/apparent		acidic	6558		0		0.8386007	0.5237532	8.327093760088857	-11.309452181088632	-0.5577347276800175	HELBBOXAZXBHEO-UHFFFAOYSA-N	285.346	285.346	285.147727	2.0703	-2.547	5	1	222.94	0.2132	58.36	3.4499	0.51652	5.8363	4.0082	none	none	none	none		0.52381	0.44202	0.81905	1	21	5	0	5	0	2	3	3	2	11	7	2	1	0	0	0	2	1	0		0.95713	
fj}q@DDDB@LiLs\jmziFVBdmMUUTDDL@@@	5.9		potentiometric	a1/apparent		acidic	6561	0.97331; 0.97331; 0.97331; 0.9771	4	7040; 7039; 2563; 5838	-0.26737148	0.6298144	-7.137481894703872	-1.5423914474136713	23.725387803091536	CLNZYZDSKUHCHU-UHFFFAOYSA-O	286.398	286.398	286.191937	0.9168	-2.322	4	2	243.99	0.1989	42.49	3.4062	0.53759	7.3123	1.7054	none	high	none	none		0.57143	0.34484	0.78992	1	21	4	0	4	0	3	3	3	2	11	10	4	0	1	1	0	2	1	0		0.94442	
fkoPHFHZ@aPXmz^Dh{TiMrmoJjjjj|El{P@UUUUUUTP@@	5.77	25		a1/apparent	OH	acidic	6566	0.9426; 0.98727; 0.96832	3	5849; 5850; 6565	0.87813	0.06809166	5.384758803674751	-22.644818757630816	11.040036291772644	QSBDGJXZCMCAKX-UHFFFAOYSA-O	415.461	415.461	415.208043	-1.319	-1.045	10	2	343	0.32394	116.64	-18.618	0.38975	9.5578	-3.3842	none	none	none	high	aromatic nitro	0.55172	0.49165	0.69426	1	29	10	0	10	0	3	2	1	1	6	21	8	0	1	1	0	0	1	1		0.94362	
fle@`@@HrJZJJJJIJxp_QZh@H`B@@@	4.0			a/apparent		acidic	6572	0.95174; 0.95174; 0.95174; 0.95174	4	6885; 5214; 5373; 5855	-0.18229781	-0.22357324	-18.822404823942065	6.061847135802293	-10.72509243592096	RYZVPLVIQGWEIJ-UHFFFAOYSA-N	254.328	254.328	254.130680	3.7021	-3.775	2	1	206.4	0.12665	37.3	-1.0952	0.60637	4.6958	6.1054	none	none	none	none		0.52632	0.44094	0.6909	1	19	2	0	2	1	3	2	2	2	12	5	5	0	0	0	0	0	0	1	unknown chirality	0.95031	
fleA`@@HEdTtTTRNTRVcQRuPTA@@@@@	4.3	25	mean from 2	a1/thermodynamic		acidic	6573	1; 1; 0.96832; 1; 1; 0.9615	6	5213; 5372; 6375; 6438; 6439; 6574	-0.298199	-0.010395684	-19.09902493262621	13.491179325376491	-4.617068926581606	BREYBHZRQUDNAN-UHFFFAOYSA-N	256.300	256.300	256.109945	2.6621	-3.919	3	2	200.73	0.19549	57.53	-1.2985	0.6041	5.7044	4.4067	none	none	none	none		0.57895	0.4725	0.66621	1	19	3	0	3	2	4	2	2	2	12	5	4	0	0	0	0	0	0	1	unknown chirality	0.94847	
fleA`@@HEdTtTTRNTRVcQRuPTAUTP@@	4.21	25	mean from 2	a1/thermodynamic		acidic	6574	0.95174; 0.95174; 0.9615; 0.9615; 0.9615; 0.9615; 0.9615	7	4247; 4248; 5213; 5372; 6438; 6439; 6573	-0.2700767	-0.046777185	-19.2361506550743	13.490705909270282	-4.501221164559739	LNDKEFFVJSOTLX-UHFFFAOYSA-N	262.348	262.348	262.156895	3.1397	-3.6	3	2	208.77	0.18796	57.53	-6.007	0.60476	5.236	5.1916	none	none	none	none		0.57895	0.47365	0.66621	1	19	3	0	3	2	4	2	2	1	6	11	4	0	0	0	0	0	0	1	unknown chirality	0.94937	
fleA`@@HRdvsLjmyoNbuT@@AD@@@	4.67	25		a/apparent		acidic	6575		0		-0.78451765	-0.6128806	-18.80907144489357	8.558133089147638	-6.365368373158268	SZGPYRPOGHSFSR-UHFFFAOYSA-N	256.300	256.300	256.109945	3.123	-3.061	3	2	201.99	0.19427	57.53	-0.75112	0.60151	5.2077	5.1919	none	high	low	none		0.52632	0.43962	0.64597	1	19	3	0	3	1	4	2	2	2	12	5	2	0	0	0	0	0	0	1	unknown chirality	0.96403	
fleA`@@HXdvmrnrncQRuS@A@@@@@	4.46	25		a1/apparent	COOH	acidic	6576	1; 1	2	6064; 6065	-0.2550517	-0.35079452	-18.123131700195962	1.179365677398468	-6.018663803270416	ZPAKPRAICRBAOD-UHFFFAOYSA-N	254.284	254.284	254.094295	2.8225	-4.401	3	1	202.39	0.19359	54.37	-1.8142	0.60295	5.5282	4.6811	none	none	high	none		0.68421	0.47371	0.62421	1	19	3	0	3	0	5	2	2	2	12	3	4	0	0	0	0	0	0	1		0.94962	
fleA`@@QSdTTTRRTqfdcZ\t@@AEL@@@	4.2	25	mean from 3	a1/apparent	COOH	acidic	6577	0.95174; 0.95174	2	5661; 6069	-0.4373957	0.5668531	-18.41309936786375	6.284687096957618	-9.937584639268756	DKYWVDODHFEZIM-UHFFFAOYSA-N	254.284	254.284	254.094295	2.7003	-4.062	3	1	199.63	0.19626	54.37	0.41431	0.60484	5.6765	4.4645	high	none	high	none		0.57895	0.51074	0.66621	1	19	3	0	3	1	4	2	2	2	12	3	2	0	0	0	0	0	0	1	unknown chirality	0.94987	
fleHb@LBdfB@AFRREQQIIZIZ][ru@@@EP@@@	7.44	24	mean from 2	a/apparent		acidic	6579	1; 0.98242; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0.98006; 0.98006; 0.98006; 0.98006; 0.98006; 0.98006; 1	22	6582; 5688; 5690; 5691; 6087; 6088; 6089; 6090; 6091; 6092; 6093; 6094; 6095; 6096; 6580; 6199; 6200; 6205; 6206; 6207; 6208; 6581	0.67057323	-0.7215932	-8.351752910127914	-19.06455534927987	-15.808727651902286	ASWVTGNCAZCNNR-UHFFFAOYSA-N	278.335	278.335	278.083746	0.8835	-3.028	6	2	203.62	0.37938	106.35	3.3111	0.58691	7.2449	1.5053	none	high	high	none		0.57895	0.49047	0.67019	1	19	7	0	7	0	2	2	2	2	12	3	6	1	1	0	1	2	0	0		0.94893	
fleHb@LBeFB@AFRREQQIIZYZ][ru@@@EP@@@	6.0	25	potentiometric	a/apparent		acidic	6581	1; 0.98242; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0.98006; 0.98006; 0.98006; 0.98006; 0.98006; 0.98006; 1; 1	22	6582; 5688; 5690; 5691; 6087; 6088; 6089; 6090; 6091; 6092; 6093; 6094; 6095; 6096; 6199; 6200; 6205; 6206; 6207; 6208; 6579; 6580	0.6419894	-0.7485741	-8.287664341593777	-19.09744030725728	-15.852447962515692	IHEAINLLXOBUEW-UHFFFAOYSA-N	278.335	278.335	278.083746	0.8295	-3.004	6	2	203.62	0.37938	106.35	3.3111	0.59365	7.3923	1.3973	none	none	none	none		0.63158	0.49047	0.68629	1	19	7	0	7	0	2	2	2	2	12	3	3	1	1	0	1	2	0	0		0.94913	
